date, pm25
2021/6/27, 51
2021/6/28, 55
2021/6/29, 46
2021/6/30, 54
2021/7/1, 56
2021/1/5, 48
2021/1/6, 55
2021/1/7, 55
2021/1/8, 61
2021/1/9, 63
2021/1/10, 57
2021/1/11, 45
2021/1/12, 34
2021/1/13, 43
2021/1/14, 54
2021/1/15, 59
2021/1/16, 66
2021/1/20, 62
2021/1/21, 68
2021/1/22, 71
2021/1/23, 71
2021/1/24, 73
2021/1/25, 64
2021/1/26, 56
2021/1/27, 58
2021/1/28, 66
2021/1/29, 68
2021/1/30, 71
2021/1/31, 66
2021/2/1, 64
2021/2/2, 59
2021/2/3, 56
2021/2/4, 56
2021/2/5, 57
2021/2/6, 59
2021/2/7, 63
2021/2/8, 66
2021/2/9, 62
2021/2/10, 62
2021/2/11, 61
2021/2/12, 67
2021/2/13, 65
2021/2/14, 68
2021/2/15, 66
2021/2/16, 66
2021/2/17, 74
2021/2/18, 77
2021/2/19, 61
2021/2/20, 48
2021/2/21, 55
2021/2/22, 51
2021/2/23, 61
2021/2/24, 69
2021/2/25, 69
2021/2/26, 66
2021/2/27, 61
2021/2/28, 59
2021/3/1, 59
2021/3/2, 62
2021/3/3, 58
2021/3/4, 74
2021/3/5, 84
2021/3/6, 80
2021/3/7, 100
2021/3/8, 104
2021/3/9, 71
2021/3/10, 65
2021/3/11, 67
2021/3/12, 47
2021/3/13, 43
2021/3/14, 68
2021/3/15, 63
2021/3/16, 66
2021/3/17, 63
2021/3/18, 66
2021/3/19, 48
2021/3/20, 51
2021/3/21, 58
2021/3/22, 55
2021/3/23, 45
2021/3/24, 41
2021/3/25, 54
2021/3/26, 70
2021/3/27, 71
2021/3/28, 61
2021/3/29, 48
2021/3/30, 52
2021/3/31, 52
2021/4/1, 57
2020/10/2, 53
2020/10/3, 46
2020/10/4, 71
2020/10/5, 59
2020/10/6, 39
2020/10/7, 57
2020/10/8, 64
2020/10/9, 60
2020/10/10, 57
2020/10/11, 58
2020/10/12, 56
2020/10/13, 56
2020/10/14, 54
2020/10/15, 62
2020/10/16, 62
2020/10/17, 60
2020/10/18, 61
2020/10/19, 61
2020/10/20, 56
2020/10/21, 50
2020/10/22, 59
2020/10/23, 60
2020/10/24, 57
2020/10/25, 64
2020/10/26, 49
2020/10/27, 61
2020/10/28, 60
2020/10/29, 48
2020/10/30, 51
2020/10/31, 61
