date, pm25
2020/10/27, 53
2020/10/28, 57
2020/10/29, 52
2020/10/30, 50
2020/10/31, 45
2020/11/1, 45
2020/11/2, 33
2020/11/3, 31
2020/11/4, 41
2020/11/5, 43
2020/11/6, 47
2020/11/7, 47
2020/11/8, 56
2020/11/9, 55
2020/11/10, 54
2020/11/11, 57
2020/11/12, 58
2020/11/13, 68
2020/11/14, 53
2020/11/15, 32
2020/11/16, 23
2020/11/17, 43
2020/11/18, 51
2020/11/19, 54
2020/11/20, 53
2020/11/21, 53
2020/11/22, 37
2020/11/23, 44
2020/11/24, 53
2020/11/25, 55
2020/11/26, 57
2020/11/27, 51
2020/11/28, 60
2020/11/29, 57
2020/11/30, 51
2020/12/1, 54
2020/12/2, 65
2020/12/3, 55
2020/12/4, 53
2020/12/5, 57
2020/12/6, 59
2020/12/7, 48
2020/12/8, 52
2020/12/9, 63
2020/12/10, 55
2020/12/11, 57
2020/12/12, 61
2020/12/13, 61
2020/12/14, 58
2020/12/15, 57
2020/12/16, 65
2020/12/17, 67
2020/12/18, 66
2020/12/19, 69
2020/12/20, 71
2020/12/21, 61
2020/12/22, 61
2020/12/23, 61
2020/12/24, 63
2020/12/25, 59
2020/12/26, 55
2020/12/27, 32
2020/12/28, 41
2020/12/29, 38
2020/12/30, 51
2020/12/31, 54
2021/1/1, 57
2021/1/2, 65
2021/1/3, 54
2021/1/4, 41
2020/7/2, 52
2020/7/3, 46
2020/7/4, 52
2020/7/5, 55
2020/7/6, 47
2020/7/7, 53
2020/7/8, 61
2020/7/9, 49
2020/7/10, 33
2020/7/11, 47
2020/7/12, 50
2020/7/13, 53
2020/7/14, 45
2020/7/15, 33
2020/7/16, 42
2020/7/17, 50
2020/7/18, 49
2020/7/19, 38
2020/7/20, 32
2020/7/21, 40
2020/7/22, 55
2020/7/23, 53
2020/7/24, 54
2020/7/25, 47
2020/7/26, 41
2020/7/27, 35
2020/7/28, 40
2020/7/29, 44
2020/7/30, 39
2020/7/31, 46
2020/8/1, 55
2020/8/2, 54
2020/8/3, 41
2020/8/4, 51
2020/8/5, 66
2020/8/6, 70
2020/8/7, 74
2020/8/8, 68
2020/8/9, 49
2020/8/10, 46
2020/8/11, 58
2020/8/12, 74
2020/8/13, 60
2020/8/14, 42
2020/8/15, 45
2020/8/16, 50
2020/8/17, 44
2020/8/18, 33
2020/8/19, 43
2020/8/20, 43
2020/8/21, 35
2020/8/22, 50
2020/8/23, 49
2020/8/24, 46
2020/8/25, 44
2020/8/26, 58
2020/8/27, 54
2020/8/28, 50
2020/8/29, 48
2020/8/30, 52
2020/8/31, 40
2020/9/1, 50
2020/9/2, 63
2020/9/3, 44
2020/9/4, 53
2020/9/5, 65
2020/9/6, 52
2020/9/7, 36
2020/9/8, 45
2020/9/9, 49
2020/9/10, 51
2020/9/11, 63
2020/9/12, 55
2020/9/13, 55
2020/9/14, 52
2020/9/15, 45
2020/9/16, 58
2020/9/17, 53
2020/9/18, 55
2020/9/19, 62
2020/9/20, 64
2020/9/21, 61
2020/9/22, 59
2020/9/23, 58
2020/9/24, 57
2020/9/25, 56
2020/9/26, 50
2020/9/27, 47
2020/9/28, 53
2020/9/29, 46
2020/9/30, 53
2020/10/1, 54
2020/4/2, 58
2020/4/3, 36
2020/4/4, 52
2020/4/5, 67
2020/4/6, 56
2020/4/7, 48
2020/4/8, 33
2020/4/9, 45
2020/4/10, 39
2020/4/11, 42
2020/4/12, 33
2020/4/13, 32
2020/4/14, 38
2020/4/15, 47
2020/4/16, 57
2020/4/17, 68
2020/4/18, 93
2020/4/19, 93
2020/4/20, 65
2020/4/21, 57
2020/4/22, 55
2020/4/23, 51
2020/4/24, 49
2020/4/25, 46
2020/4/26, 54
2020/4/27, 58
2020/4/28, 58
2020/4/29, 57
2020/4/30, 57
2020/5/1, 62
2020/5/2, 58
2020/5/3, 49
2020/5/4, 44
2020/5/5, 47
2020/5/6, 40
2020/5/7, 40
2020/5/8, 39
2020/5/9, 40
2020/5/10, 35
2020/5/11, 30
2020/5/12, 42
2020/5/13, 56
2020/5/14, 51
2020/5/15, 55
2020/5/16, 58
2020/5/17, 53
2020/5/18, 45
2020/5/19, 27
2020/5/20, 45
2020/5/21, 56
2020/5/22, 48
2020/5/23, 51
2020/5/24, 58
2020/5/25, 48
2020/5/26, 38
2020/5/27, 39
2020/5/28, 39
2020/5/29, 46
2020/5/30, 53
2020/5/31, 59
2020/6/1, 43
2020/6/2, 36
2020/6/3, 42
2020/6/4, 52
2020/6/5, 44
2020/6/6, 49
2020/6/7, 56
2020/6/8, 45
2020/6/9, 34
2020/6/10, 46
2020/6/11, 58
2020/6/12, 58
2020/6/13, 56
2020/6/14, 50
2020/6/15, 35
2020/6/16, 29
2020/6/17, 36
2020/6/18, 50
2020/6/19, 60
2020/6/20, 57
2020/6/21, 53
2020/6/22, 27
2020/6/26, 89
2020/6/27, 66
2020/6/28, 61
2020/6/29, 52
2020/6/30, 40
2020/7/1, 46
2020/1/2, 58
2020/1/3, 52
2020/1/4, 47
2020/1/5, 53
2020/1/6, 54
2020/1/7, 53
2020/1/8, 55
2020/1/9, 50
2020/1/10, 52
2020/1/11, 57
2020/1/12, 52
2020/1/13, 44
2020/1/14, 55
2020/1/15, 58
2020/1/16, 64
2020/1/17, 64
2020/1/18, 47
2020/1/19, 36
2020/1/20, 41
2020/1/21, 49
2020/1/22, 66
2020/1/23, 50
2020/1/24, 46
2020/1/25, 59
2020/1/26, 52
2020/1/27, 47
2020/1/28, 55
2020/1/29, 62
2020/1/30, 61
2020/1/31, 65
2020/2/1, 87
2020/2/2, 73
2020/2/3, 58
2020/2/4, 57
2020/2/5, 60
2020/2/6, 61
2020/2/7, 68
2020/2/8, 81
2020/2/9, 100
2020/2/10, 99
2020/2/11, 86
2020/2/12, 88
2020/2/13, 82
2020/2/14, 88
2020/2/15, 90
2020/2/16, 88
2020/2/17, 67
2020/2/18, 61
2020/2/19, 63
2020/2/20, 65
2020/2/21, 77
2020/2/22, 90
2020/2/23, 90
2020/2/24, 77
2020/2/25, 81
2020/2/26, 80
2020/2/27, 79
2020/2/28, 94
2020/2/29, 93
2020/3/1, 107
2020/3/2, 105
2020/3/3, 87
2020/3/4, 90
2020/3/5, 99
2020/3/6, 93
2020/3/7, 116
2020/3/8, 144
2020/3/9, 135
2020/3/10, 134
2020/3/11, 117
2020/3/12, 100
2020/3/13, 117
2020/3/14, 123
2020/3/15, 104
2020/3/16, 125
2020/3/17, 110
2020/3/18, 141
2020/3/19, 149
2020/3/20, 154
2020/3/21, 145
2020/3/22, 91
2020/3/23, 84
2020/3/24, 102
2020/3/25, 122
2020/3/26, 126
2020/3/27, 141
2020/3/28, 129
2020/3/29, 112
2020/3/30, 128
2020/3/31, 121
2020/4/1, 95
2019/12/15, 59
2019/12/16, 52
2019/12/17, 59
2019/12/18, 68
2019/12/19, 65
2019/12/20, 58
2019/12/21, 57
2019/12/22, 55
2019/12/23, 53
2019/12/24, 56
2019/12/25, 52
2019/12/26, 67
2019/12/27, 48
2019/12/28, 54
2019/12/29, 63
2019/12/30, 50
2018/10/2, 55
2018/10/3, 56
2018/10/4, 63
2018/10/5, 64
2018/10/6, 64
2018/10/7, 59
2018/10/8, 51
2018/10/9, 60
2018/10/10, 64
2018/10/11, 70
2018/10/12, 52
2018/10/13, 33
2018/10/14, 35
2018/10/15, 45
2018/10/16, 48
2018/10/17, 46
2018/10/18, 59
2018/10/19, 64
2018/10/20, 73
2018/10/21, 59
2018/10/22, 46
2018/10/23, 37
2018/10/24, 43
2018/10/25, 56
2018/10/26, 60
2018/10/27, 63
2018/10/28, 61
2018/10/29, 54
2018/10/30, 54
2018/10/31, 60
2018/11/1, 60
2018/11/2, 62
2018/11/3, 59
2018/11/4, 60
2018/11/5, 55
2018/11/6, 48
2018/11/7, 44
2018/11/8, 57
2018/11/9, 64
2018/11/10, 70
2018/11/11, 63
2018/11/12, 60
2018/11/13, 56
2018/11/14, 62
2018/11/15, 70
2018/11/16, 71
2018/11/17, 63
2018/11/18, 63
2018/11/19, 59
2018/11/20, 56
2018/11/21, 60
2018/11/22, 56
2018/11/23, 55
2018/11/24, 61
2018/11/25, 62
2018/11/26, 52
2018/11/27, 59
2018/11/28, 55
2018/11/29, 52
2018/11/30, 57
2018/12/1, 64
2018/12/2, 72
2018/12/3, 55
2018/12/4, 55
2018/12/5, 60
2018/12/6, 58
2018/12/7, 64
2018/12/8, 64
2018/12/9, 73
2018/12/10, 67
2018/12/11, 60
2018/12/12, 71
2018/12/13, 71
2018/12/14, 62
2018/12/15, 62
2018/12/16, 70
2018/12/17, 64
2018/12/18, 56
2018/12/19, 67
2018/12/20, 70
2018/12/21, 73
2018/12/22, 65
2018/12/23, 61
2018/12/24, 54
2018/12/25, 56
2018/12/26, 70
2018/12/27, 60
2018/12/28, 58
2018/12/29, 55
2018/12/30, 56
2018/12/31, 60
2018/7/2, 58
2018/7/3, 43
2018/7/4, 43
2018/7/5, 51
2018/7/6, 47
2018/7/7, 47
2018/7/8, 54
2018/7/9, 50
2018/7/10, 43
2018/7/11, 52
2018/7/12, 54
2018/7/13, 49
2018/7/14, 43
2018/7/15, 49
2018/7/16, 35
2018/7/17, 37
2018/7/18, 46
2018/7/19, 45
2018/7/20, 52
2018/7/21, 50
2018/7/22, 48
2018/7/23, 52
2018/7/24, 63
2018/7/25, 62
2018/7/26, 54
2018/7/27, 52
2018/7/28, 65
2018/7/29, 56
2018/7/30, 45
2018/7/31, 53
2018/8/1, 64
2018/8/2, 60
2018/8/3, 60
2018/8/4, 59
2018/8/5, 56
2018/8/6, 49
2018/8/7, 52
2018/8/8, 50
2018/8/9, 52
2018/8/10, 53
2018/8/11, 51
2018/8/12, 51
2018/8/13, 52
2018/8/14, 47
2018/8/15, 56
2018/8/16, 56
2018/8/17, 54
2018/8/18, 58
2018/8/19, 57
2018/8/20, 49
2018/8/21, 40
2018/8/22, 45
2018/8/23, 52
2018/8/24, 50
2018/8/25, 48
2018/8/26, 46
2018/8/27, 46
2018/8/28, 44
2018/8/29, 52
2018/8/30, 59
2018/8/31, 58
2018/9/1, 58
2018/9/2, 59
2018/9/3, 46
2018/9/4, 34
2018/9/5, 52
2018/9/6, 63
2018/9/7, 64
2018/9/8, 76
2018/9/9, 64
2018/9/10, 57
2018/9/11, 55
2018/9/12, 58
2018/9/13, 64
2018/9/14, 68
2018/9/15, 69
2018/9/16, 55
2018/9/17, 48
2018/9/18, 51
2018/9/19, 56
2018/9/20, 53
2018/9/21, 53
2018/9/22, 56
2018/9/23, 56
2018/9/24, 56
2018/9/25, 52
2018/9/26, 58
2018/9/27, 63
2018/9/28, 58
2018/9/29, 62
2018/9/30, 64
2018/10/1, 66
2018/6/10, 56
2018/6/11, 54
2018/6/12, 44
2018/6/13, 38
2018/6/14, 51
2018/6/15, 54
2018/6/16, 55
2018/6/17, 56
2018/6/18, 38
2018/6/19, 34
2018/6/20, 45
2018/6/21, 51
2018/6/22, 51
2018/6/23, 50
2018/6/24, 44
2018/6/25, 35
2018/6/26, 32
2018/6/27, 44
2018/6/28, 53
2018/6/29, 54
2018/6/30, 61
2018/7/1, 55
