NOMBRE_MUNICIPIO,FECHA_DE_REGISTRO,PM25,PM10,NO2,CO
COPACABANA,30/09/2023,51,,,
COPACABANA,01/10/2023,53,,,
COPACABANA,02/04/2023,72,,,
COPACABANA,03/04/2023,63,,,
COPACABANA,26/09/2023,54,,,
COPACABANA,09/08/2023,55,,,
COPACABANA,30/12/2023,56,,,
COPACABANA,07/08/2023,50,,,
COPACABANA,12/12/2023,55,,,
COPACABANA,13/12/2023,53,,,
COPACABANA,14/12/2023,57,,,
COPACABANA,15/12/2023,62,,,
COPACABANA,16/12/2023,65,,,
COPACABANA,17/12/2023,58,,,
COPACABANA,18/12/2023,48,,,
COPACABANA,19/12/2023,42,,,
COPACABANA,20/12/2023,46,,,
COPACABANA,21/12/2023,49,,,
COPACABANA,22/12/2023,54,,,
COPACABANA,23/12/2023,54,,,
COPACABANA,24/12/2023,58,,,
COPACABANA,25/12/2023,61,,,
COPACABANA,26/12/2023,63,,,
COPACABANA,11/12/2023,60,,,
COPACABANA,10/12/2023,56,,,
COPACABANA,09/12/2023,60,,,
COPACABANA,08/12/2023,66,,,
COPACABANA,22/11/2023,42,,,
COPACABANA,23/11/2023,42,,,
COPACABANA,24/11/2023,40,,,
COPACABANA,25/11/2023,44,,,
COPACABANA,26/11/2023,53,,,
COPACABANA,27/11/2023,43,,,
COPACABANA,28/11/2023,40,,,
COPACABANA,27/12/2023,52,,,
COPACABANA,29/11/2023,42,,,
COPACABANA,01/12/2023,53,,,
COPACABANA,02/12/2023,55,,,
COPACABANA,03/12/2023,52,,,
COPACABANA,04/12/2023,56,,,
COPACABANA,05/12/2023,58,,,
COPACABANA,06/12/2023,62,,,
COPACABANA,07/12/2023,65,,,
COPACABANA,30/11/2023,51,,,
COPACABANA,28/12/2023,37,,,
COPACABANA,29/12/2023,49,,,
COPACABANA,24/04/2023,53,,,
COPACABANA,20/07/2023,35,,,
COPACABANA,21/07/2023,36,,,
COPACABANA,22/07/2023,40,,,
COPACABANA,23/07/2023,44,,,
COPACABANA,24/07/2023,41,,,
COPACABANA,25/07/2023,47,,,
COPACABANA,26/07/2023,58,,,
COPACABANA,19/07/2023,38,,,
COPACABANA,27/07/2023,64,,,
COPACABANA,29/07/2023,58,,,
COPACABANA,30/07/2023,46,,,
COPACABANA,31/07/2023,37,,,
COPACABANA,01/08/2023,46,,,
COPACABANA,02/08/2023,57,,,
COPACABANA,03/08/2023,9,,,
COPACABANA,06/08/2023,61,,,
COPACABANA,28/07/2023,72,,,
COPACABANA,08/08/2023,48,,,
COPACABANA,18/07/2023,30,,,
COPACABANA,16/07/2023,54,,,
COPACABANA,31/12/2023,47,,,
COPACABANA,01/01/2024,34,,,
COPACABANA,02/07/2023,46,,,
COPACABANA,03/07/2023,40,,,
COPACABANA,04/07/2023,50,,,
COPACABANA,05/07/2023,48,,,
COPACABANA,06/07/2023,48,,,
COPACABANA,17/07/2023,47,,,
COPACABANA,07/07/2023,40,,,
COPACABANA,09/07/2023,47,,,
COPACABANA,10/07/2023,45,,,
COPACABANA,11/07/2023,37,,,
COPACABANA,12/07/2023,49,,,
COPACABANA,13/07/2023,49,,,
COPACABANA,14/07/2023,48,,,
COPACABANA,15/07/2023,49,,,
COPACABANA,08/07/2023,47,,,
COPACABANA,25/04/2023,49,,,
COPACABANA,04/06/2023,57,,,
COPACABANA,27/04/2023,40,,,
COPACABANA,10/02/2023,61,,,
COPACABANA,11/02/2023,61,,,
COPACABANA,12/02/2023,66,,,
COPACABANA,13/02/2023,65,,,
COPACABANA,14/02/2023,59,,,
COPACABANA,15/02/2023,59,,,
COPACABANA,16/02/2023,58,,,
COPACABANA,17/02/2023,57,,,
COPACABANA,18/02/2023,59,,,
COPACABANA,19/02/2023,49,,,
COPACABANA,20/02/2023,54,,,
COPACABANA,21/02/2023,58,,,
COPACABANA,22/02/2023,85,,,
COPACABANA,23/02/2023,76,,,
COPACABANA,24/02/2023,67,,,
COPACABANA,09/02/2023,67,,,
COPACABANA,08/02/2023,70,,,
COPACABANA,07/02/2023,76,,,
COPACABANA,06/02/2023,73,,,
COPACABANA,20/01/2023,57,,,
COPACABANA,21/01/2023,55,,,
COPACABANA,22/01/2023,56,,,
COPACABANA,23/01/2023,57,,,
COPACABANA,24/01/2023,58,,,
COPACABANA,25/01/2023,56,,,
COPACABANA,26/01/2023,59,,,
COPACABANA,25/02/2023,96,,,
COPACABANA,28/01/2023,59,,,
COPACABANA,30/01/2023,60,,,
COPACABANA,31/01/2023,62,,,
COPACABANA,01/02/2023,65,,,
COPACABANA,02/02/2023,69,,,
COPACABANA,03/02/2023,66,,,
COPACABANA,04/02/2023,73,,,
COPACABANA,05/02/2023,77,,,
COPACABANA,29/01/2023,61,,,
COPACABANA,19/01/2023,54,,,
COPACABANA,26/02/2023,96,,,
COPACABANA,28/02/2023,99,,,
COPACABANA,21/03/2023,64,,,
COPACABANA,22/03/2023,76,,,
COPACABANA,23/03/2023,85,,,
COPACABANA,24/03/2023,98,,,
COPACABANA,25/03/2023,94,,,
COPACABANA,26/03/2023,89,,,
COPACABANA,27/03/2023,82,,,
COPACABANA,28/03/2023,78,,,
COPACABANA,29/03/2023,68,,,
COPACABANA,30/03/2023,59,,,
COPACABANA,31/03/2023,67,,,
COPACABANA,01/04/2023,64,,,
COPACABANA,01/01/2023,57,,,
COPACABANA,02/01/2023,64,,,
COPACABANA,21/11/2023,36,,,
COPACABANA,20/03/2023,58,,,
COPACABANA,19/03/2023,58,,,
COPACABANA,18/03/2023,58,,,
COPACABANA,17/03/2023,71,,,
COPACABANA,01/03/2023,82,,,
COPACABANA,02/03/2023,73,,,
COPACABANA,03/03/2023,72,,,
COPACABANA,04/03/2023,84,,,
COPACABANA,05/03/2023,70,,,
COPACABANA,06/03/2023,52,,,
COPACABANA,07/03/2023,50,,,
COPACABANA,27/02/2023,94,,,
COPACABANA,08/03/2023,57,,,
COPACABANA,10/03/2023,61,,,
COPACABANA,11/03/2023,60,,,
COPACABANA,12/03/2023,80,,,
COPACABANA,13/03/2023,60,,,
COPACABANA,14/03/2023,53,,,
COPACABANA,15/03/2023,63,,,
COPACABANA,16/03/2023,65,,,
COPACABANA,09/03/2023,67,,,
COPACABANA,17/01/2023,50,,,
COPACABANA,16/01/2023,54,,,
COPACABANA,15/01/2023,49,,,
COPACABANA,18/05/2023,48,,,
COPACABANA,19/05/2023,52,,,
COPACABANA,20/05/2023,49,,,
COPACABANA,21/05/2023,49,,,
COPACABANA,22/05/2023,47,,,
COPACABANA,23/05/2023,59,,,
COPACABANA,24/05/2023,47,,,
COPACABANA,25/05/2023,54,,,
COPACABANA,26/05/2023,56,,,
COPACABANA,27/05/2023,52,,,
COPACABANA,28/05/2023,57,,,
COPACABANA,29/05/2023,39,,,
COPACABANA,30/05/2023,39,,,
COPACABANA,31/05/2023,48,,,
COPACABANA,01/06/2023,49,,,
COPACABANA,17/05/2023,51,,,
COPACABANA,16/05/2023,44,,,
COPACABANA,15/05/2023,46,,,
COPACABANA,14/05/2023,57,,,
COPACABANA,28/04/2023,52,,,
COPACABANA,29/04/2023,48,,,
COPACABANA,30/04/2023,46,,,
COPACABANA,01/05/2023,47,,,
COPACABANA,02/05/2023,39,,,
COPACABANA,03/05/2023,44,,,
COPACABANA,04/05/2023,48,,,
COPACABANA,02/06/2023,47,,,
COPACABANA,05/05/2023,53,,,
COPACABANA,07/05/2023,61,,,
COPACABANA,08/05/2023,63,,,
COPACABANA,09/05/2023,56,,,
COPACABANA,10/05/2023,57,,,
COPACABANA,11/05/2023,60,,,
COPACABANA,12/05/2023,56,,,
COPACABANA,13/05/2023,55,,,
COPACABANA,06/05/2023,56,,,
COPACABANA,03/06/2023,51,,,
COPACABANA,05/06/2023,55,,,
COPACABANA,06/06/2023,48,,,
COPACABANA,28/06/2023,44,,,
COPACABANA,29/06/2023,47,,,
COPACABANA,30/06/2023,50,,,
COPACABANA,01/07/2023,39,,,
COPACABANA,03/01/2023,50,,,
COPACABANA,04/01/2023,46,,,
COPACABANA,05/01/2023,36,,,
COPACABANA,27/06/2023,52,,,
COPACABANA,06/01/2023,42,,,
COPACABANA,08/01/2023,51,,,
COPACABANA,09/01/2023,44,,,
COPACABANA,10/01/2023,53,,,
COPACABANA,11/01/2023,58,,,
COPACABANA,12/01/2023,53,,,
COPACABANA,13/01/2023,53,,,
COPACABANA,14/01/2023,46,,,
COPACABANA,07/01/2023,51,,,
COPACABANA,26/04/2023,50,,,
COPACABANA,26/06/2023,40,,,
COPACABANA,24/06/2023,52,,,
COPACABANA,07/06/2023,39,,,
COPACABANA,08/06/2023,49,,,
COPACABANA,09/06/2023,52,,,
COPACABANA,10/06/2023,56,,,
COPACABANA,11/06/2023,50,,,
COPACABANA,12/06/2023,32,,,
COPACABANA,13/06/2023,33,,,
COPACABANA,25/06/2023,43,,,
COPACABANA,14/06/2023,38,,,
COPACABANA,17/06/2023,51,,,
COPACABANA,18/06/2023,49,,,
COPACABANA,19/06/2023,33,,,
COPACABANA,20/06/2023,23,,,
COPACABANA,21/06/2023,29,,,
COPACABANA,22/06/2023,39,,,
COPACABANA,23/06/2023,53,,,
COPACABANA,16/06/2023,54,,,
COPACABANA,18/01/2023,53,,,
COPACABANA,20/11/2023,44,,,
COPACABANA,18/11/2023,63,,,
COPACABANA,01/10/2024,40,,,
COPACABANA,02/04/2024,98,,,
COPACABANA,03/04/2024,79,,,
COPACABANA,04/04/2024,73,,,
COPACABANA,05/04/2024,72,,,
COPACABANA,06/04/2024,56,,,
COPACABANA,07/04/2024,55,,,
COPACABANA,08/04/2024,57,,,
COPACABANA,09/04/2024,58,,,
COPACABANA,10/04/2024,80,,,
COPACABANA,11/04/2024,80,,,
COPACABANA,12/04/2024,82,,,
COPACABANA,13/04/2024,99,,,
COPACABANA,14/04/2024,100,,,
COPACABANA,15/04/2024,112,,,
COPACABANA,16/04/2024,106,,,
COPACABANA,17/04/2024,96,,,
COPACABANA,30/09/2024,43,,,
COPACABANA,18/04/2024,93,,,
COPACABANA,29/09/2024,59,,,
COPACABANA,27/09/2024,36,,,
COPACABANA,07/09/2024,63,,,
COPACABANA,08/09/2024,60,,,
COPACABANA,09/09/2024,58,,,
COPACABANA,10/09/2024,62,,,
COPACABANA,11/09/2024,59,,,
COPACABANA,12/09/2024,62,,,
COPACABANA,13/09/2024,66,,,
COPACABANA,14/09/2024,58,,,
COPACABANA,16/09/2024,56,,,
COPACABANA,17/09/2024,50,,,
COPACABANA,18/09/2024,48,,,
COPACABANA,19/09/2024,57,,,
COPACABANA,20/09/2024,63,,,
COPACABANA,21/09/2024,62,,,
COPACABANA,24/09/2024,40,,,
COPACABANA,25/09/2024,39,,,
COPACABANA,26/09/2024,46,,,
COPACABANA,28/09/2024,54,,,
COPACABANA,06/09/2024,52,,,
COPACABANA,19/04/2024,71,,,
COPACABANA,21/04/2024,60,,,
COPACABANA,13/05/2024,49,,,
COPACABANA,14/05/2024,44,,,
COPACABANA,15/05/2024,43,,,
COPACABANA,16/05/2024,41,,,
COPACABANA,17/05/2024,50,,,
COPACABANA,18/05/2024,53,,,
COPACABANA,19/05/2024,53,,,
COPACABANA,20/05/2024,39,,,
COPACABANA,21/05/2024,41,,,
COPACABANA,22/05/2024,43,,,
COPACABANA,23/05/2024,52,,,
COPACABANA,24/05/2024,54,,,
COPACABANA,25/05/2024,45,,,
COPACABANA,26/05/2024,52,,,
COPACABANA,27/05/2024,42,,,
COPACABANA,28/05/2024,36,,,
COPACABANA,29/05/2024,48,,,
COPACABANA,12/05/2024,57,,,
COPACABANA,20/04/2024,71,,,
COPACABANA,11/05/2024,56,,,
COPACABANA,09/05/2024,43,,,
COPACABANA,22/04/2024,51,,,
COPACABANA,23/04/2024,54,,,
COPACABANA,24/04/2024,60,,,
COPACABANA,25/04/2024,47,,,
COPACABANA,26/04/2024,42,,,
COPACABANA,27/04/2024,53,,,
COPACABANA,28/04/2024,65,,,
COPACABANA,29/04/2024,59,,,
COPACABANA,30/04/2024,39,,,
COPACABANA,01/05/2024,40,,,
COPACABANA,02/05/2024,55,,,
COPACABANA,03/05/2024,53,,,
COPACABANA,04/05/2024,63,,,
COPACABANA,05/05/2024,56,,,
COPACABANA,06/05/2024,39,,,
COPACABANA,07/05/2024,40,,,
COPACABANA,08/05/2024,37,,,
COPACABANA,10/05/2024,43,,,
COPACABANA,30/05/2024,33,,,
COPACABANA,05/09/2024,62,,,
COPACABANA,03/09/2024,52,,,
COPACABANA,26/10/2024,40,,,
COPACABANA,02/07/2024,42,,,
COPACABANA,03/07/2024,50,,,
COPACABANA,04/07/2024,48,,,
COPACABANA,05/07/2024,35,,,
COPACABANA,06/07/2024,52,,,
COPACABANA,07/07/2024,51,,,
COPACABANA,08/07/2024,38,,,
COPACABANA,09/07/2024,38,,,
COPACABANA,10/07/2024,39,,,
COPACABANA,11/07/2024,44,,,
COPACABANA,12/07/2024,52,,,
COPACABANA,13/07/2024,55,,,
COPACABANA,14/07/2024,51,,,
COPACABANA,15/07/2024,38,,,
COPACABANA,16/07/2024,32,,,
COPACABANA,17/07/2024,42,,,
COPACABANA,24/10/2024,36,,,
COPACABANA,18/07/2024,47,,,
COPACABANA,22/10/2024,44,,,
COPACABANA,20/10/2024,49,,,
COPACABANA,19/11/2023,43,,,
COPACABANA,02/10/2024,45,,,
COPACABANA,04/10/2024,38,,,
COPACABANA,05/10/2024,44,,,
COPACABANA,06/10/2024,55,,,
COPACABANA,07/10/2024,55,,,
COPACABANA,08/10/2024,45,,,
COPACABANA,09/10/2024,53,,,
COPACABANA,10/10/2024,47,,,
COPACABANA,11/10/2024,25,,,
COPACABANA,12/10/2024,34,,,
COPACABANA,13/10/2024,41,,,
COPACABANA,15/10/2024,32,,,
COPACABANA,16/10/2024,48,,,
COPACABANA,17/10/2024,49,,,
COPACABANA,18/10/2024,52,,,
COPACABANA,19/10/2024,56,,,
COPACABANA,21/10/2024,47,,,
COPACABANA,04/09/2024,68,,,
COPACABANA,19/07/2024,45,,,
COPACABANA,21/07/2024,52,,,
COPACABANA,16/08/2024,60,,,
COPACABANA,17/08/2024,60,,,
COPACABANA,18/08/2024,44,,,
COPACABANA,19/08/2024,46,,,
COPACABANA,20/08/2024,47,,,
COPACABANA,21/08/2024,53,,,
COPACABANA,22/08/2024,55,,,
COPACABANA,23/08/2024,56,,,
COPACABANA,24/08/2024,54,,,
COPACABANA,25/08/2024,36,,,
COPACABANA,26/08/2024,39,,,
COPACABANA,27/08/2024,46,,,
COPACABANA,28/08/2024,57,,,
COPACABANA,29/08/2024,59,,,
COPACABANA,30/08/2024,52,,,
COPACABANA,31/08/2024,61,,,
COPACABANA,02/09/2024,56,,,
COPACABANA,15/08/2024,46,,,
COPACABANA,20/07/2024,51,,,
COPACABANA,14/08/2024,40,,,
COPACABANA,12/08/2024,33,,,
COPACABANA,22/07/2024,44,,,
COPACABANA,23/07/2024,32,,,
COPACABANA,24/07/2024,42,,,
COPACABANA,25/07/2024,55,,,
COPACABANA,26/07/2024,59,,,
COPACABANA,27/07/2024,58,,,
COPACABANA,28/07/2024,52,,,
COPACABANA,29/07/2024,49,,,
COPACABANA,30/07/2024,44,,,
COPACABANA,31/07/2024,47,,,
COPACABANA,01/08/2024,55,,,
COPACABANA,02/08/2024,51,,,
COPACABANA,07/08/2024,53,,,
COPACABANA,08/08/2024,49,,,
COPACABANA,09/08/2024,53,,,
COPACABANA,10/08/2024,54,,,
COPACABANA,11/08/2024,44,,,
COPACABANA,13/08/2024,41,,,
COPACABANA,31/05/2024,49,,,
COPACABANA,03/10/2024,48,,,
COPACABANA,02/06/2024,40,,,
COPACABANA,21/03/2024,75,,,
COPACABANA,22/03/2024,74,,,
COPACABANA,23/03/2024,74,,,
COPACABANA,24/03/2024,86,,,
COPACABANA,25/03/2024,94,,,
COPACABANA,26/03/2024,78,,,
COPACABANA,27/03/2024,73,,,
COPACABANA,28/03/2024,89,,,
COPACABANA,29/03/2024,90,,,
COPACABANA,30/03/2024,82,,,
COPACABANA,31/03/2024,86,,,
COPACABANA,01/04/2024,109,,,
COPACABANA,02/10/2023,39,,,
COPACABANA,03/10/2023,36,,,
COPACABANA,04/10/2023,47,,,
COPACABANA,05/10/2023,60,,,
COPACABANA,06/10/2023,68,,,
COPACABANA,20/03/2024,71,,,
COPACABANA,07/10/2023,61,,,
COPACABANA,19/03/2024,79,,,
COPACABANA,17/03/2024,90,,,
COPACABANA,29/02/2024,91,,,
COPACABANA,01/03/2024,100,,,
COPACABANA,02/03/2024,104,,,
COPACABANA,03/03/2024,89,,,
COPACABANA,04/03/2024,79,,,
COPACABANA,05/03/2024,90,,,
COPACABANA,06/03/2024,110,,,
COPACABANA,07/03/2024,113,,,
COPACABANA,08/03/2024,109,,,
COPACABANA,09/03/2024,98,,,
COPACABANA,10/03/2024,89,,,
COPACABANA,11/03/2024,77,,,
COPACABANA,12/03/2024,79,,,
COPACABANA,13/03/2024,87,,,
COPACABANA,14/03/2024,80,,,
COPACABANA,15/03/2024,74,,,
COPACABANA,16/03/2024,80,,,
COPACABANA,18/03/2024,87,,,
COPACABANA,28/02/2024,75,,,
COPACABANA,08/10/2023,53,,,
COPACABANA,10/10/2023,62,,,
COPACABANA,01/11/2023,37,,,
COPACABANA,02/11/2023,47,,,
COPACABANA,03/11/2023,48,,,
COPACABANA,04/11/2023,49,,,
COPACABANA,05/11/2023,54,,,
COPACABANA,06/11/2023,46,,,
COPACABANA,07/11/2023,43,,,
COPACABANA,08/11/2023,44,,,
COPACABANA,09/11/2023,54,,,
COPACABANA,10/11/2023,57,,,
COPACABANA,11/11/2023,54,,,
COPACABANA,12/11/2023,53,,,
COPACABANA,13/11/2023,57,,,
COPACABANA,14/11/2023,47,,,
COPACABANA,15/11/2023,53,,,
COPACABANA,17/11/2023,62,,,
COPACABANA,01/06/2024,37,,,
COPACABANA,31/10/2023,33,,,
COPACABANA,09/10/2023,49,,,
COPACABANA,30/10/2023,44,,,
COPACABANA,28/10/2023,65,,,
COPACABANA,11/10/2023,54,,,
COPACABANA,12/10/2023,56,,,
COPACABANA,13/10/2023,61,,,
COPACABANA,14/10/2023,52,,,
COPACABANA,15/10/2023,55,,,
COPACABANA,16/10/2023,59,,,
COPACABANA,17/10/2023,49,,,
COPACABANA,18/10/2023,50,,,
COPACABANA,19/10/2023,61,,,
COPACABANA,20/10/2023,62,,,
COPACABANA,21/10/2023,60,,,
COPACABANA,22/10/2023,66,,,
COPACABANA,23/10/2023,64,,,
COPACABANA,24/10/2023,55,,,
COPACABANA,25/10/2023,51,,,
COPACABANA,26/10/2023,72,,,
COPACABANA,27/10/2023,79,,,
COPACABANA,29/10/2023,48,,,
COPACABANA,27/02/2024,66,,,
COPACABANA,16/11/2023,57,,,
COPACABANA,25/02/2024,62,,,
COPACABANA,24/06/2024,35,,,
COPACABANA,25/06/2024,34,,,
COPACABANA,26/06/2024,36,,,
COPACABANA,27/06/2024,49,,,
COPACABANA,28/06/2024,47,,,
COPACABANA,29/06/2024,45,,,
COPACABANA,30/06/2024,38,,,
COPACABANA,01/07/2024,37,,,
COPACABANA,02/01/2024,53,,,
COPACABANA,03/01/2024,45,,,
COPACABANA,04/01/2024,42,,,
COPACABANA,05/01/2024,50,,,
COPACABANA,06/01/2024,52,,,
COPACABANA,07/01/2024,52,,,
COPACABANA,08/01/2024,55,,,
COPACABANA,09/01/2024,57,,,
COPACABANA,10/01/2024,63,,,
COPACABANA,23/06/2024,49,,,
COPACABANA,11/01/2024,70,,,
COPACABANA,22/06/2024,36,,,
COPACABANA,20/06/2024,52,,,
COPACABANA,26/02/2024,68,,,
COPACABANA,04/06/2024,29,,,
COPACABANA,05/06/2024,38,,,
COPACABANA,06/06/2024,53,,,
COPACABANA,07/06/2024,45,,,
COPACABANA,08/06/2024,52,,,
COPACABANA,09/06/2024,45,,,
COPACABANA,10/06/2024,33,,,
COPACABANA,11/06/2024,46,,,
COPACABANA,12/06/2024,44,,,
COPACABANA,13/06/2024,41,,,
COPACABANA,14/06/2024,43,,,
COPACABANA,15/06/2024,59,,,
COPACABANA,16/06/2024,55,,,
COPACABANA,17/06/2024,36,,,
COPACABANA,18/06/2024,34,,,
COPACABANA,19/06/2024,44,,,
COPACABANA,21/06/2024,47,,,
COPACABANA,12/01/2024,70,,,
COPACABANA,03/06/2024,36,,,
COPACABANA,17/01/2024,61,,,
COPACABANA,08/02/2024,51,,,
COPACABANA,09/02/2024,34,,,
COPACABANA,10/02/2024,35,,,
COPACABANA,11/02/2024,44,,,
COPACABANA,12/02/2024,49,,,
COPACABANA,13/02/2024,50,,,
COPACABANA,13/01/2024,68,,,
COPACABANA,15/02/2024,69,,,
COPACABANA,16/02/2024,62,,,
COPACABANA,17/02/2024,58,,,
COPACABANA,18/02/2024,60,,,
COPACABANA,19/02/2024,50,,,
COPACABANA,20/02/2024,57,,,
COPACABANA,21/02/2024,66,,,
COPACABANA,22/02/2024,71,,,
COPACABANA,24/02/2024,58,,,
COPACABANA,23/02/2024,58,,,
COPACABANA,07/02/2024,56,,,
COPACABANA,06/02/2024,62,,,
COPACABANA,14/02/2024,61,,,
COPACABANA,04/02/2024,63,,,
COPACABANA,18/01/2024,64,,,
COPACABANA,05/02/2024,56,,,
COPACABANA,20/01/2024,69,,,
COPACABANA,21/01/2024,64,,,
COPACABANA,22/01/2024,67,,,
COPACABANA,23/01/2024,60,,,
COPACABANA,24/01/2024,57,,,
COPACABANA,25/01/2024,61,,,
COPACABANA,19/01/2024,70,,,
COPACABANA,27/01/2024,80,,,
COPACABANA,28/01/2024,92,,,
COPACABANA,29/01/2024,88,,,
COPACABANA,30/01/2024,80,,,
COPACABANA,31/01/2024,71,,,
COPACABANA,01/02/2024,70,,,
COPACABANA,02/02/2024,72,,,
COPACABANA,03/02/2024,77,,,
COPACABANA,26/01/2024,68,,,
ITAGšI,25/01/2024,87, ,18,
ITAGšI,24/01/2024,71, ,18,
ITAGšI,23/01/2024,67, ,15,
ITAGšI,22/01/2024,78, ,13,
ITAGšI,21/01/2024,83, ,10,
ITAGšI,20/01/2024,82, ,14,
ITAGšI,19/01/2024,75, ,14,
ITAGšI,11/01/2024,72, ,12,
ITAGšI,17/01/2024,74, ,11,
ITAGšI,13/01/2024,76, , ,
ITAGšI,12/01/2024,75, ,14,
ITAGšI,10/01/2024,66, ,10,
ITAGšI,09/01/2024,57, ,14,
ITAGšI,08/01/2024,53, ,9,
ITAGšI,07/01/2024,60, ,8,
ITAGšI,18/01/2024,79, ,14,
ITAGšI,26/01/2024,101, ,18,
ITAGšI,14/02/2024,87, ,7,
ITAGšI,28/01/2024,121, ,12,
ITAGšI,15/02/2024,82, ,8,
ITAGšI,13/02/2024,71, ,7,
ITAGšI,12/02/2024,59, ,8,
ITAGšI,11/02/2024,59, ,4,
ITAGšI,10/02/2024,49, ,4,
ITAGšI,09/02/2024,46, ,7,
ITAGšI,08/02/2024,65, ,2,
ITAGšI,07/02/2024,77, ,3,
ITAGšI,06/02/2024,89, ,6,
ITAGšI,05/02/2024,63, ,4,
ITAGšI,04/02/2024,77, ,3,
ITAGšI,03/02/2024,102, ,4,
ITAGšI,02/02/2024,84, ,5,
ITAGšI,01/02/2024,83, ,6,
ITAGšI,31/01/2024,91, , ,
ITAGšI,30/01/2024,102, ,13,
ITAGšI,29/01/2024,122, ,15,
ITAGšI,27/01/2024,119, ,16,
ITAGšI,06/01/2024,71, ,12,
ITAGšI,16/06/2024,58, ,7,
ITAGšI,04/01/2024,51, ,13,
ITAGšI,11/06/2024,72, ,13,
ITAGšI,10/06/2024,51, ,8,
ITAGšI,09/06/2024,56, ,7,
ITAGšI,08/06/2024,65, ,9,
ITAGšI,07/06/2024,61, ,12,
ITAGšI,06/06/2024,72, ,12,
ITAGšI,05/06/2024,63, ,13,
ITAGšI,04/06/2024,49, ,17,
ITAGšI,03/06/2024,53, ,6,
ITAGšI,02/06/2024,65, ,6,
ITAGšI,01/06/2024,67, ,8,
ITAGšI,31/05/2024,62, ,14,
ITAGšI,30/05/2024,62, ,16,
ITAGšI,29/05/2024,69, ,16,
ITAGšI,28/05/2024,61, ,15,
ITAGšI,16/02/2024,74, ,8,
ITAGšI,26/05/2024,58, ,9,
ITAGšI,12/06/2024,64, ,9,
ITAGšI,05/01/2024,61, ,13,
ITAGšI,13/06/2024,58, ,11,
ITAGšI,15/06/2024,69, ,9,
ITAGšI,03/01/2024,61, ,13,
ITAGšI,02/01/2024,78, ,9,
ITAGšI,01/07/2024,62, ,10,
ITAGšI,30/06/2024,57, ,7,
ITAGšI,29/06/2024,63, ,11,
ITAGšI,28/06/2024,63, ,16,
ITAGšI,27/06/2024,57, ,18,
ITAGšI,26/06/2024,60, ,16,
ITAGšI,25/06/2024,62, ,12,
ITAGšI,24/06/2024,58, ,12,
ITAGšI,23/06/2024,60, ,7,
ITAGšI,22/06/2024,55, ,11,
ITAGšI,21/06/2024,71, ,10,
ITAGšI,20/06/2024,74, ,13,
ITAGšI,19/06/2024,59, ,18,
ITAGšI,18/06/2024,49, ,11,
ITAGšI,17/06/2024,38, ,9,
ITAGšI,14/06/2024,55, ,13,
ITAGšI,27/05/2024,65, ,11,
ITAGšI,28/03/2024,95, ,12,
ITAGšI,18/02/2024,68, ,5,
ITAGšI,18/10/2023,60, ,25,
ITAGšI,17/10/2023,56, ,21,
ITAGšI,16/10/2023,74, ,13,
ITAGšI,15/10/2023,79, ,12,
ITAGšI,14/10/2023,83, ,25,
ITAGšI,13/10/2023,69, ,29,
ITAGšI,12/10/2023,66, ,19,
ITAGšI,11/10/2023,73, ,19,
ITAGšI,10/10/2023,73, ,20,
ITAGšI,09/10/2023,60, ,20,
ITAGšI,08/10/2023,65, ,14,
ITAGšI,07/10/2023,81, ,22,
ITAGšI,06/10/2023,75, ,22,
ITAGšI,05/10/2023,63, ,26,
ITAGšI,04/10/2023,65, ,18,
ITAGšI,03/10/2023,44, ,21,
ITAGšI,02/10/2023,53, ,14,
ITAGšI,19/10/2023,77, ,25,
ITAGšI,01/04/2024,96, ,19,
ITAGšI,20/10/2023,86, ,23,
ITAGšI,22/10/2023,64, ,19,
ITAGšI,07/11/2023,57, ,17,
ITAGšI,25/05/2024,62, ,12,
ITAGšI,06/11/2023,59, ,13,
ITAGšI,05/11/2023,55, ,13,
ITAGšI,04/11/2023,59, ,17,
ITAGšI,03/11/2023,59, ,16,
ITAGšI,02/11/2023,59, ,19,
ITAGšI,01/11/2023,55, ,23,
ITAGšI,31/10/2023,47, ,16,
ITAGšI,30/10/2023,35, ,18,
ITAGšI,29/10/2023,33, ,9,
ITAGšI,28/10/2023,62, ,9,
ITAGšI,27/10/2023,84, ,14,
ITAGšI,26/10/2023,83, ,19,
ITAGšI,25/10/2023,74, ,23,
ITAGšI,24/10/2023,71, ,22,
ITAGšI,23/10/2023,73, ,21,
ITAGšI,21/10/2023,80, ,21,
ITAGšI,17/02/2024,73, ,7,
ITAGšI,31/03/2024,92, ,17,
ITAGšI,29/03/2024,95, ,7,
ITAGšI,06/03/2024,124, ,21,
ITAGšI,05/03/2024,97, ,16,
ITAGšI,04/03/2024,97, ,16,
ITAGšI,03/03/2024,115, ,12,
ITAGšI,02/03/2024,122, ,18,
ITAGšI,01/03/2024,123, ,18,
ITAGšI,29/02/2024,105, ,21,
ITAGšI,28/02/2024,103, ,18,
ITAGšI,27/02/2024,85, ,20,
ITAGšI,26/02/2024,72, ,22,
ITAGšI,25/02/2024,63, ,9,
ITAGšI,24/02/2024,58, ,15,
ITAGšI,23/02/2024,67, ,13,
ITAGšI,22/02/2024,104, ,11,
ITAGšI,21/02/2024,88, ,9,
ITAGšI,20/02/2024,68, ,9,
ITAGšI,19/02/2024,64, ,6,
ITAGšI,07/03/2024,127, ,18,
